motusTagID,date,n_hits,first_time,last_time,n_hours,mean_snr,max_snr,mean_sig,duration_hours,center_hour,behavior
80819.0,2023-10-05,1405,2023-10-05 00:00:00.521,2023-10-05 20:35:36.011,19,0.18509654597270336,0.5826004274342882,-65.12818348754449,20.59319166666667,10.296595833333335,linger
80820.0,2023-10-04,326,2023-10-04 23:16:30.036,2023-10-04 23:59:49.110,1,0.35953830847033186,0.6335820943218157,-47.347836196319015,0.721965,23.3609825,intermediate
80820.0,2023-10-05,1969,2023-10-05 00:00:20.806,2023-10-05 21:33:01.018,22,0.18286435692515285,0.4842052540779296,-65.51867755205689,21.544503333333335,10.772251666666667,linger
80821.0,2023-10-04,193,2023-10-04 23:33:27.558,2023-10-04 23:59:52.290,1,0.36754345337284616,0.4618944169108999,-49.12193523316062,0.44020333333333334,23.220101666666668,intermediate
80821.0,2023-10-05,1110,2023-10-05 00:00:23.985,2023-10-05 23:59:20.192,14,0.2565296039830332,0.5650153651889886,-59.08837918918919,23.98227972222222,11.99113986111111,linger
80821.0,2023-10-06,2689,2023-10-06 00:01:26.971,2023-10-06 23:57:44.793,24,0.16981318694347142,0.337857334690742,-67.43220189661584,23.93828388888889,11.969141944444445,linger
80821.0,2023-10-07,25,2023-10-07 00:03:33.433,2023-10-07 03:33:47.904,2,0.11964512799969018,0.18045309973612683,-71.256632,3.504019722222222,1.752009861111111,intermediate
80821.0,2023-10-08,47,2023-10-08 20:14:48.986,2023-10-08 23:48:13.611,4,0.14991838581397146,0.2782720066461283,-69.09533191489362,3.556840277777778,21.77842013888889,intermediate
80821.0,2023-10-09,31,2023-10-09 20:40:41.626,2023-10-09 23:06:29.343,2,0.1492574658219557,0.24188222717324775,-69.23785161290323,2.429921388888889,21.214960694444443,intermediate
80821.0,2023-10-10,64,2023-10-10 04:12:20.531,2023-10-10 19:56:50.607,4,0.13815966410358319,0.26826491404453556,-69.2283890625,15.741687777777779,11.870843888888889,intermediate
80821.0,2023-10-12,2821,2023-10-12 01:14:18.701,2023-10-12 23:58:14.289,22,0.1714980821336273,0.46300275935683144,-67.23782896136122,22.732107777777777,12.366053888888889,linger
80821.0,2023-10-13,2,2023-10-13 00:00:52.762,2023-10-13 00:01:24.457,1,0.141802504646397,0.1633308740993968,-70.45765,0.008804166666666667,0.004402083333333333,fly_by
80821.0,2023-11-01,12,2023-11-01 21:23:54.453,2023-11-01 21:30:14.789,1,0.1432587957418735,0.18477812286872408,-68.46465833333333,0.10564888888888889,21.052824444444443,fly_by
80821.0,2023-11-03,50,2023-11-03 19:28:44.641,2023-11-03 19:55:41.070,1,0.14882952650640968,0.17089956163781875,-69.080866,0.44900805555555556,19.224504027777776,intermediate
80821.0,2023-11-04,3,2023-11-04 19:18:42.246,2023-11-04 19:19:45.635,1,0.11848679952432926,0.12968036304383487,-71.38756666666667,0.017608055555555557,19.008804027777778,fly_by
80822.0,2023-10-05,893,2023-10-05 21:59:22.256,2023-10-05 23:59:48.961,3,0.3530538742043355,0.602715613160776,-49.68487995520717,2.0074180555555556,22.003709027777777,linger
80822.0,2023-10-06,2525,2023-10-06 00:00:20.657,2023-10-06 23:59:52.508,24,0.1719939046584435,0.5289220810837904,-66.24508332673268,23.992180833333332,11.996090416666666,linger
80822.0,2023-10-07,3561,2023-10-07 00:00:24.204,2023-10-07 23:59:56.038,24,0.1820692265041838,0.3606463783324589,-66.18717604605447,23.99217611111111,11.996088055555555,linger
80822.0,2023-10-08,1008,2023-10-08 00:00:27.735,2023-10-08 22:56:04.251,21,0.1541658183054625,0.4296189583090128,-68.27353690476191,22.92681,11.463405,linger
80822.0,2023-10-15,18,2023-10-15 22:04:10.454,2023-10-15 22:22:39.815,1,0.14745303213600947,0.19646428671014915,-67.38298888888889,0.30815583333333335,22.154077916666665,fly_by
80822.0,2023-10-18,21,2023-10-18 20:35:35.903,2023-10-18 20:46:09.824,1,0.1631946073551326,0.21294451306934362,-65.83178571428572,0.17608916666666669,20.088044583333332,fly_by
80823.0,2023-10-05,458,2023-10-05 22:59:06.163,2023-10-05 23:59:51.228,2,0.3260333702137264,0.40648711863240816,-53.926789301310045,1.0125180555555555,22.506259027777777,intermediate
80823.0,2023-10-06,3884,2023-10-06 00:00:22.924,2023-10-06 20:27:33.081,21,0.20771347331880477,0.5107532063738827,-63.901884963954686,20.45282138888889,10.226410694444445,linger
80824.0,2023-10-05,4,2023-10-05 23:59:09.903,2023-10-05 23:59:09.903,1,0.36430809334299585,0.4089284353226574,-46.032125,0.0,23.0,fly_by
80824.0,2023-10-06,601,2023-10-06 00:00:13.294,2023-10-06 19:52:30.867,9,0.29806777509686333,0.5768316716420393,-54.46426239600666,19.871548055555557,9.935774027777779,linger
80824.0,2023-10-07,9,2023-10-07 00:08:11.663,2023-10-07 00:56:47.682,1,0.12925187824883644,0.19516657002761284,-71.0076111111111,0.8100052777777778,0.4050026388888889,fly_by
80826.0,2023-10-06,1446,2023-10-06 00:59:24.530,2023-10-06 05:29:21.386,6,0.3210548733477909,0.6239875460120379,-52.56075401106501,4.499126666666666,2.249563333333333,linger
